index,model,emotion,file,audio_path,label,transcription,label_clean,transcription_clean,wer,reference_words,hits,substitutions,deletions,insertions,language,language_probability,status
64,indextts,surprised,000064_indextts_surprised.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000064_indextts_surprised.wav,tik piat puah si kan pue i kiann tsit tuann,tik8 piat8 puah4 si5 kan1 pue5 i1 kiann5 tsit8 tuann7,tik piat puah si kan pue i kiann tsit tuann,tik piat puah si kan pue i kiann tsit tuann,0.0,10,10,0,0,0,zh,1,ok
65,indextts,surprised,000065_indextts_surprised.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000065_indextts_surprised.wav,hoo i tsing sin siong siong tua e koo bu,hoo7 i1 tsin1 sin1 siong7 siong7 tua7 e5 koo2 bu2,hoo i tsing sin siong siong tua e koo bu,hoo i tsin sin siong siong tua e koo bu,0.1,10,9,1,0,0,zh,1,ok
66,indextts,disgusted,000066_indextts_disgusted.wav,/srv/RL_project/repo/outputs/wav/000066_indextts_disgusted.wav,u bang siong sui,u7 ji5 bang7 tsi2 mia7 iong7 tshi2 sui2,u bang siong sui,u ji bang tsi mia iong tshi sui,1.25,4,3,1,0,4,zh,1,ok
67,indextts,happy,000067_indextts_happy.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000067_indextts_happy.wav,u li siong tioh ai iong kam khi tui kiu,u7 li2 siong2 tioh8 ai3 iong2 kam2 khi3 tui1 kiu5,u li siong tioh ai iong kam khi tui kiu,u li siong tioh ai iong kam khi tui kiu,0.0,10,10,0,0,0,zh,1,ok
68,indextts,neutral,000068_indextts_neutral.wav,/srv/RL_project/repo/outputs/wav/000068_indextts_neutral.wav,lan lang sing uah ti tsit e se kan,lan2 jian3 lang5 sing1 jian3 ua2 ba2 ti7 tshi2 tsit8 si3 e5 se3 jian5 kan1,lan lang sing uah ti tsit e se kan,lan jian lang sing jian ua ba ti tshi tsit si e se jian kan,0.7777777777777778,9,8,1,0,6,zh,1,ok
69,indextts,fearful,000069_indextts_fearful.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000069_indextts_fearful.wav,tu liau it tsai tiong hok e lit siong tsiah tshing i gua,tu5 liau2 it4 tsai3 tiong1 hok8 e5 jit8 siong7 tsiah8 tshing7 i2 gua7,tu liau it tsai tiong hok e lit siong tsiah tshing i gua,tu liau it tsai tiong hok e jit siong tsiah tshing i gua,0.07692307692307693,13,12,1,0,0,zh,1,ok
70,indextts,angry,000070_indextts_angry.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000070_indextts_angry.wav,iau u tsan tshu koh khah kuan e li siong,iau2 u7 tsan1 tshu3 koh4 khah4 kuan5 e5 li2 siong2,iau u tsan tshu koh khah kuan e li siong,iau u tsan tshu koh khah kuan e li siong,0.0,10,10,0,0,0,zh,1,ok
71,indextts,fearful,000071_indextts_fearful.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000071_indextts_fearful.wav,su iau khi tui kiu khi sit hian,su1 iau3 khi3 tui1 kiu5 khi3 sit8 hian7,su iau khi tui kiu khi sit hian,su iau khi tui kiu khi sit hian,0.0,8,8,0,0,0,zh,1,ok
72,indextts,happy,000072_indextts_happy.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000072_indextts_happy.wav,ti lan ling lik iau tso e kau e si tsun,ti7 lan2 lin5 lik8 iau2 tso3 e7 kau3 e5 si5 tsun7,ti lan ling lik iau tso e kau e si tsun,ti lan lin lik iau tso e kau e si tsun,0.09090909090909091,11,10,1,0,0,zh,1,ok
73,indextts,neutral,000073_indextts_neutral.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000073_indextts_neutral.wav,tai uan lang kau kau kau e lin tsing bi,tai5 uan5 lang5 kau7 kau7 kau7 e5 lin5 tsing3 bi7,tai uan lang kau kau kau e lin tsing bi,tai uan lang kau kau kau e lin tsing bi,0.0,10,10,0,0,0,zh,1,ok
74,indextts,surprised,000074_indextts_surprised.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000074_indextts_surprised.wav,na si kiann khun lan,na7 si7 kiann1 khun3 lan5,na si kiann khun lan,na si kiann khun lan,0.0,5,5,0,0,0,zh,1,ok
75,indextts,neutral,000075_indextts_neutral.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000075_indextts_neutral.wav,tshin tshai tioh hong khi tui kiu bang siong e ki hue,tshin1 tshai2 tio7 hong3 khi3 tui1 kiu5 bang7 siong2 e5 ki1 hue7,tshin tshai tioh hong khi tui kiu bang siong e ki hue,tshin tshai tio hong khi tui kiu bang siong e ki hue,0.08333333333333333,12,11,1,0,0,zh,1,ok
76,indextts,neutral,000076_indextts_neutral.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000076_indextts_neutral.wav,tan kau au pai tsiah lai huan hue,tan2 kau3 au7 pai2 tsiah4 lai5 huan2 hue2,tan kau au pai tsiah lai huan hue,tan kau au pai tsiah lai huan hue,0.0,8,8,0,0,0,zh,1,ok
77,indextts,surprised,000077_indextts_surprised.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000077_indextts_surprised.wav,he tioh siunn ban ah,he1 tioh8 siunn1 ban7 ah4,he tioh siunn ban ah,he tioh siunn ban ah,0.0,5,5,0,0,0,zh,1,ok
78,indextts,sad,000078_indextts_sad.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000078_indextts_sad.wav,khuan to poo lian si tsit kiann sin khoo e tai tsi,khuan5 to2 poo7 lian7 si7 tsit8 kiann7 sin1 khoo2 e5 tai7 tsi3,khuan to poo lian si tsit kiann sin khoo e tai tsi,khuan to poo lian si tsit kiann sin khoo e tai tsi,0.0,12,12,0,0,0,zh,1,ok
79,indextts,angry,000079_indextts_angry.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000079_indextts_angry.wav,tu liau ai u tsiu tsuan e ke ue the lat ai ho i gua,tu5 liau2 ai3 u7 tsiu1 tsuan5 e5 ke3 ue7 the2 lat8 ai3 ho2 i2 gua7,tu liau ai u tsiu tsuan e ke ue the lat ai ho i gua,tu liau ai u tsiu tsuan e ke ue the lat ai ho i gua,0.0,15,15,0,0,0,zh,1,ok
80,indextts,disgusted,000080_indextts_disgusted.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000080_indextts_disgusted.wav,siong tiong iau e si ai u kian kiong e i tsi lat,siong7 tiong7 iau3 e5 si7 ai3 u7 kian1 kiong5 e5 i3 tsi3 lah4,siong tiong iau e si ai u kian kiong e i tsi lat,siong tiong iau e si ai u kian kiong e i tsi lah,0.07692307692307693,13,12,1,0,0,zh,1,ok
81,indextts,neutral,000081_indextts_neutral.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000081_indextts_neutral.wav,tsiah thang khik hok ian loo tu tioh e kok tsiong siunn be kau e lan te,tsiah4 thang1 khi3 hoo7 ian1 loo7 tu2 tioh8 e5 kok4 tsiong2 tshiunn7 be7 kau3 e5 lan5 te5,tsiah thang khik hok ian loo tu tioh e kok tsiong siunn be kau e lan te,tsiah thang khi hoo ian loo tu tioh e kok tsiong tshiunn be kau e lan te,0.17647058823529413,17,14,3,0,0,zh,1,ok
82,indextts,angry,000082_indextts_angry.wav,/srv/RL_project/repo/outputs/wav/000082_indextts_angry.wav,kiong hi terry khuan to poo lian,kiong5 tsian3 He Terry khuan2 u7 tsian3 to7 po2 tsi2 tsian3 lian2,kiong hi terry khuan to poo lian,kiong tsian he terry khuan u tsian to po tsi tsian lian,1.0,7,5,2,0,5,zh,1,ok
83,indextts,fearful,000083_indextts_fearful.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000083_indextts_fearful.wav,iong siang kha ai tai uan e bong siong tih beh uan sing ah,iong7 siang1 kha1 ai3 tai5 uan5 e5 bong7 siong2 li2 beh4 uan5 sing5 ah4,iong siang kha ai tai uan e bong siong tih beh uan sing ah,iong siang kha ai tai uan e bong siong li beh uan sing ah,0.07142857142857142,14,13,1,0,0,zh,1,ok
84,indextts,sad,000084_indextts_sad.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000084_indextts_sad.wav,li kam bat kam siu tioh,li2 kam2 bat4 kam2 siu7 tioh8,li kam bat kam siu tioh,li kam bat kam siu tioh,0.0,6,6,0,0,0,zh,1,ok
85,indextts,fearful,000085_indextts_fearful.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000085_indextts_fearful.wav,kian tshi loh khi,kian1 tshi5 loh8 khi3,kian tshi loh khi,kian tshi loh khi,0.0,4,4,0,0,0,zh,1,ok
86,indextts,neutral,000086_indextts_neutral.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000086_indextts_neutral.wav,siong sin it ting e sing kong,siong1 sin3 it4 ting7 e7 sing5 kong1,siong sin it ting e sing kong,siong sin it ting e sing kong,0.0,7,7,0,0,0,zh,1,ok
87,indextts,surprised,000087_indextts_surprised.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000087_indextts_surprised.wav,lim ping tik sin sinn kah i e pe bu kang khuan,lim5 pin1 tik4 sin1 sinn1 kah4 i1 e5 pe7 bu2 kang7 khuan2,lim ping tik sin sinn kah i e pe bu kang khuan,lim pin tik sin sinn kah i e pe bu kang khuan,0.08333333333333333,12,11,1,0,0,zh,1,ok
88,indextts,surprised,000088_indextts_surprised.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000088_indextts_surprised.wav,long si jin tsin phah piann kha tah sit te,long2 si7 lin7 tsin1 phah4 piann3 kha1 tah8 sit8 te7,long si jin tsin phah piann kha tah sit te,long si lin tsin phah piann kha tah sit te,0.1,10,9,1,0,0,zh,1,ok
89,indextts,happy,000089_indextts_happy.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000089_indextts_happy.wav,iong sit tse e hing tong thiann tai uan e lang,iong7 sit8 tse3 hing5 tong7 thiah4 tai5 uan5 e5 lang5,iong sit tse e hing tong thiann tai uan e lang,iong sit tse hing tong thiah tai uan e lang,0.18181818181818182,11,9,1,1,0,zh,1,ok
90,indextts,happy,000090_indextts_happy.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000090_indextts_happy.wav,iong tshim tsing e bak tsiu,iong7 tshin1 tsing5 e5 bak8 tsiu1,iong tshim tsing e bak tsiu,iong tshin tsing e bak tsiu,0.16666666666666666,6,5,1,0,0,zh,1,ok
91,indextts,happy,000091_indextts_happy.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000091_indextts_happy.wav,khuann tai uan tsit liap bi le e to su,khuann3 tai5 uan5 tsit4 liap8 bi2 le7 e5 to2 su7,khuann tai uan tsit liap bi le e to su,khuann tai uan tsit liap bi le e to su,0.0,10,10,0,0,0,zh,1,ok
92,indextts,neutral,000092_indextts_neutral.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000092_indextts_neutral.wav,iong nng ki kha tui tai uan thau kiann kau tai uan bue,iong7 nng7 ki1 kha1 tui3 tai5 uan5 thau5 kiann5 kau3 tai5 uan5 bue2,iong nng ki kha tui tai uan thau kiann kau tai uan bue,iong nng ki kha tui tai uan thau kiann kau tai uan bue,0.0,13,13,0,0,0,zh,1,ok
93,indextts,sad,000093_indextts_sad.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000093_indextts_sad.wav,tai uan e kiau ngoo,tai5 uan5 e5 kiau2 moo7,tai uan e kiau ngoo,tai uan e kiau moo,0.2,5,4,1,0,0,zh,1,ok
94,indextts,happy,000094_indextts_happy.wav,/srv/RL_project/repo/outputs/wav/000094_indextts_happy.wav,se kai kip e to ian li an kah gui tik sing,se3 lian3 kah4 lian3 kip4 si2 e5 to2 tshi7 lian3 li7 ian2 kah4 si3 ui2 tsi1 tik4 sin3 sing3,se kai kip e to ian li an kah gui tik sing,se lian kah lian kip si e to tshi lian li ian kah si ui tsi tik sin sing,0.9166666666666666,12,8,4,0,7,zh,1,ok
95,indextts,disgusted,000095_indextts_disgusted.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000095_indextts_disgusted.wav,kian tshi thau bue e o un suan tshiu soo le bun,kian1 tshi5 thau3 bue2 e5 o3 un7 suan2 tshiu2 soo2 le7 bun5,kian tshi thau bue e o un suan tshiu soo le bun,kian tshi thau bue e o un suan tshiu soo le bun,0.0,12,12,0,0,0,zh,1,ok
96,indextts,sad,000096_indextts_sad.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000096_indextts_sad.wav,suann kiu ko tshiu tsan nga ni ting ting,suann1 kiu5 ko1 tshiu2 tsan1 ka1 ni5 tin2 ting2,suann kiu ko tshiu tsan nga ni ting ting,suann kiu ko tshiu tsan ka ni tin ting,0.2222222222222222,9,7,2,0,0,zh,1,ok
97,indextts,happy,000097_indextts_happy.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000097_indextts_happy.wav,in tsiah si lan sio sio e tai uan tshiann iong tshut lai,in1 tsiah4 si7 lan2 sioh4 sioh4 e5 tai5 uan5 tshia1 iong2 tshut4 lai5,in tsiah si lan sio sio e tai uan tshiann iong tshut lai,in tsiah si lan sioh sioh e tai uan tshia iong tshut lai,0.23076923076923078,13,10,3,0,0,zh,1,ok
98,indextts,sad,000098_indextts_sad.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000098_indextts_sad.wav,ti se kai bu tai ting huat kng huat jiat,ti7 se3 kai3 bu2 tai5 ting2 huat4 kng1 huat4 ji7,ti se kai bu tai ting huat kng huat jiat,ti se kai bu tai ting huat kng huat ji,0.1,10,9,1,0,0,zh,1,ok
99,indextts,fearful,000099_indextts_fearful.wav,/srv/RL_project/repo/outputs/wav/000099_indextts_fearful.wav,si tat tit lan kam kak kiau ngoo e jin but,si5 tshi5 tat8 pat4 tsian3 tit4 tsi3 lan2 kam2 a2 tsing3 kak4 si3 kiau7 i5 tsian5 ngoo5 tshi1 e5 lin5 tsian3 but8 pa1,si tat tit lan kam kak kiau ngoo e jin but,si tshi tat pat tsian tit tsi lan kam a tsing kak si kiau i tsian ngoo tshi e lin tsian but pa,1.1818181818181819,11,10,1,0,12,zh,1,ok
100,indextts,neutral,000100_indextts_neutral.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000100_indextts_neutral.wav,na kong tioh tai uan e kiau ngoo,na7 kong2 tioh8 tai5 uan5 e5 kiau1 ngoo7,na kong tioh tai uan e kiau ngoo,na kong tioh tai uan e kiau ngoo,0.0,8,8,0,0,0,zh,1,ok
101,indextts,sad,000101_indextts_sad.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000101_indextts_sad.wav,li te li e siunn tioh e,li2 te7 li7 e5 siunn7 tioh8 e5,li te li e siunn tioh e,li te li e siunn tioh e,0.0,7,7,0,0,0,zh,1,ok
102,indextts,sad,000102_indextts_sad.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000102_indextts_sad.wav,it ting si tai uan phong phai e but tsu,it4 ting7 si7 tai5 uan5 phong1 phai3 e5 but8 tsu1,it ting si tai uan phong phai e but tsu,it ting si tai uan phong phai e but tsu,0.0,10,10,0,0,0,zh,1,ok
103,indextts,fearful,000103_indextts_fearful.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000103_indextts_fearful.wav,in ui tai uan lang thau nau khiau gau pian khiau,in1 ui7 tai5 uan5 lang5 thau5 nau2 khiau2 kau7 pian3 khiau3,in ui tai uan lang thau nau khiau gau pian khiau,in ui tai uan lang thau nau khiau kau pian khiau,0.09090909090909091,11,10,1,0,0,zh,1,ok
104,indextts,neutral,000104_indextts_neutral.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000104_indextts_neutral.wav,tsok tsia lim siu hua,tsok4 tsia2 lim5 tshiu2 hua5,tsok tsia lim siu hua,tsok tsia lim tshiu hua,0.2,5,4,1,0,0,zh,1,ok
105,indextts,fearful,000105_indextts_fearful.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000105_indextts_fearful.wav,bo lun kue tsi lan hue iah tsui san,bo5 lun7 kue2 tsi2 lang5 hue1 ia2 tsui2 san2,bo lun kue tsi lan hue iah tsui san,bo lun kue tsi lang hue ia tsui san,0.2222222222222222,9,7,2,0,0,zh,1,ok
106,indextts,neutral,000106_indextts_neutral.wav,/srv/RL_project/repo/outputs/wav/000106_indextts_neutral.wav,tsi iau king kue tai uan lang e kai liong,tsit8 a2 ian2 iau1 san1 king1 jian3 kue3 tai5 jian3 uan5 jian3 lang5 e5 kai2 jian3 liong5,tsi iau king kue tai uan lang e kai liong,tsit a ian iau san king jian kue tai jian uan jian lang e kai jian liong,0.8,10,9,1,0,7,zh,1,ok
107,indextts,surprised,000107_indextts_surprised.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000107_indextts_surprised.wav,long e gian huat tshut it too tsan e phin tsing,long2 e7 gin5 huat4 tshut4 it4 too2 tsan2 e5 phin2 tsing2,long e gian huat tshut it too tsan e phin tsing,long e gin huat tshut it too tsan e phin tsing,0.09090909090909091,11,10,1,0,0,zh,1,ok
108,indextts,fearful,000108_indextts_fearful.wav,/srv/RL_project/repo/outputs/wav/000108_indextts_fearful.wav,hoo tsuan se kai o lo lan e kue tsi tua koh tinn,hoo7 tsi1 tsuann2 u7 se3 jian3 kai3 o1 jian3 lo2 lan2 e5 kue2 kian3 tsinn5 er3 thua1 tshi7 koh4 si3 ting2 i1,hoo tsuan se kai o lo lan e kue tsi tua koh tinn,hoo tsi tsuann u se jian kai o jian lo lan e kue kian tsinn er thua tshi koh si ting i,1.0,13,9,4,0,9,zh,1,ok
109,indextts,fearful,000109_indextts_fearful.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000109_indextts_fearful.wav,lan hue phang koh sui,lan5 hue1 phang1 koh4 sui2,lan hue phang koh sui,lan hue phang koh sui,0.0,5,5,0,0,0,zh,1,ok
110,indextts,sad,000110_indextts_sad.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000110_indextts_sad.wav,tsui san tshinn koh ho tsiah,tsui2 san2 tshi7 koh4 ho2 tsiah8,tsui san tshinn koh ho tsiah,tsui san tshi koh ho tsiah,0.16666666666666666,6,5,1,0,0,zh,1,ok
111,indextts,disgusted,000111_indextts_disgusted.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000111_indextts_disgusted.wav,ma in ui an ne,ma7 in1 ui7 an2 ne1,ma in ui an ne,ma in ui an ne,0.0,5,5,0,0,0,zh,1,ok
112,indextts,angry,000112_indextts_angry.wav,/srv/RL_project/repo/outputs/wav/000112_indextts_angry.wav,soo i e tang gua siau than gua hue,soo1 a2 tsian3 gi2 e5 tshi7 jian7 tan3 gua7 tshi7 tsian3 siau1 i5 than2 san2 gua7 tshi7 tsian3 hue2 tshi7,soo i e tang gua siau than gua hue,soo a tsian gi e tshi jian tan gua tshi tsian siau i than san gua tshi tsian hue tshi,1.4444444444444444,9,7,2,0,11,zh,1,ok
113,indextts,happy,000113_indextts_happy.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000113_indextts_happy.wav,iáh koh u i tsa long giap sia hue e tai uan u su po te bi thng kap tsiunn lo,i2 koh4 u7 i2 tsa2 long5 giap8 sia7 hue7 e5 tai5 uan5 u7 su3 poo2 te5 mih8 thng5 kah4 tsiunn1 lo2,iáh koh u i tsa long giap sia hue e tai uan u su po te bi thng kap tsiunn lo,i koh u i tsa long giap sia hue e tai uan u su poo te mih thng kah tsiunn lo,0.19047619047619047,21,17,4,0,0,zh,1,ok
114,indextts,angry,000114_indextts_angry.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000114_indextts_angry.wav,tsit mainnh kang giap sia hue e tai uan si tian nau ic led kap tsin tse ko kho ki e san phin,tsit4 mai2 ka3 iann2 sia7 hue7 e5 tai5 uan5 si7 tian7 nau2 IC e5 li2 ki1 kah4 tsin1 tse7 ko1 kho1 ki1 e5 san2 phin2,tsit mainnh kang giap sia hue e tai uan si tian nau ic led kap tsin tse ko kho ki e san phin,tsit mai ka iann sia hue e tai uan si tian nau ic e li ki kah tsin tse ko kho ki e san phin,0.30434782608695654,23,18,5,0,2,zh,1,ok
115,indextts,fearful,000115_indextts_fearful.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000115_indextts_fearful.wav,na mng li tai uan e kiau ngoo si siann mih,na7 mng7 li2 tai5 uan5 e5 kiau1 ngoo7 si7 siann2 mih8,na mng li tai uan e kiau ngoo si siann mih,na mng li tai uan e kiau ngoo si siann mih,0.0,11,11,0,0,0,zh,1,ok
116,indextts,neutral,000116_indextts_neutral.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000116_indextts_neutral.wav,hing siau tsuan kiu e bi le to,hik8 siau1 tsuan5 kiu5 e5 bi2 le7 to2,hing siau tsuan kiu e bi le to,hik siau tsuan kiu e bi le to,0.125,8,7,1,0,0,zh,1,ok
117,indextts,disgusted,000117_indextts_disgusted.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000117_indextts_disgusted.wav,tse si lan tai uan lang e hiau pa ap si ki un iong ti hui,tse1 si7 lan2 tai5 uan5 lang5 e7 hiau2 pak4 ap4 si5 ki1 un7 iong7 ti3 hui7,tse si lan tai uan lang e hiau pa ap si ki un iong ti hui,tse si lan tai uan lang e hiau pak ap si ki un iong ti hui,0.0625,16,15,1,0,0,zh,1,ok
118,indextts,happy,000118_indextts_happy.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000118_indextts_happy.wav,jin tsin phah piann tshong tso tshut lai e king tse ki tsik,lin7 tsin1 phah4 piah4 tshong3 tso7 tshut4 lai5 e5 king1 tse3 ki1 tsit4,jin tsin phah piann tshong tso tshut lai e king tse ki tsik,lin tsin phah piah tshong tso tshut lai e king tse ki tsit,0.23076923076923078,13,10,3,0,0,zh,1,ok
119,indextts,disgusted,000119_indextts_disgusted.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000119_indextts_disgusted.wav,ma si lan siong kiau ngoo e sing tsiu,ma7 si7 lan2 siong7 kiau1 ngoo7 e5 sin1 tsiu7,ma si lan siong kiau ngoo e sing tsiu,ma si lan siong kiau ngoo e sin tsiu,0.1111111111111111,9,8,1,0,0,zh,1,ok
120,indextts,sad,000120_indextts_sad.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000120_indextts_sad.wav,lang kong tai uan liam tsin tsing kap tak ke lai puah kam tsing,lang5 kong2 tai5 uan5 tiam3 tsin1 tsing5 kah4 tak8 ke1 lai5 puah8 kam2 tsing5,lang kong tai uan liam tsin tsing kap tak ke lai puah kam tsing,lang kong tai uan tiam tsin tsing kah tak ke lai puah kam tsing,0.14285714285714285,14,12,2,0,0,zh,1,ok
121,indextts,happy,000121_indextts_happy.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000121_indextts_happy.wav,tai uan sio lo e jin tsing bi,tai5 uan5 sio1 lo7 e5 jin7 tsin1 bi7,tai uan sio lo e jin tsing bi,tai uan sio lo e jin tsin bi,0.125,8,7,1,0,0,zh,1,ok
122,indextts,disgusted,000122_indextts_disgusted.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000122_indextts_disgusted.wav,hoo tsin tse bat lai tai uan tshit tho,hoo7 tsin1 tse7 bat4 lai5 tai5 uan5 tshit4 tho5,hoo tsin tse bat lai tai uan tshit tho,hoo tsin tse bat lai tai uan tshit tho,0.0,9,9,0,0,0,zh,1,ok
123,indextts,surprised,000123_indextts_surprised.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000123_indextts_surprised.wav,iah si tua kue e gua kok lang long o lo kah e tak tsih,iah8 si7 tua3 kue3 e5 gua7 kok4 lang5 long2 o1 lo2 kah4 e5 tak4 tsi2,iah si tua kue e gua kok lang long o lo kah e tak tsih,iah si tua kue e gua kok lang long o lo kah e tak tsi,0.06666666666666667,15,14,1,0,0,zh,1,ok
124,indextts,surprised,000124_indextts_surprised.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000124_indextts_surprised.wav,bat u tsit ui tui jit pun lai e tsin tshut mia e bing tshenn kong,gua2 u7 tsit8 ui7 tui3 jit8 pun2 lai5 e5 tsin1 tshut4 mia5 e5 bin5 tshe1 kong1,bat u tsit ui tui jit pun lai e tsin tshut mia e bing tshenn kong,gua u tsit ui tui jit pun lai e tsin tshut mia e bin tshe kong,0.1875,16,13,3,0,0,zh,1,ok
125,indextts,fearful,000125_indextts_fearful.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/000125_indextts_fearful.wav,in ui tai uan lang e tshin tshiat,in1 ui7 tai5 uan5 lang5 e5 tshin1 tsheh4,in ui tai uan lang e tshin tshiat,in ui tai uan lang e tshin tsheh,0.125,8,7,1,0,0,zh,1,ok
