wav_path,ground_truth
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.31.wav,tioh si bo tsinn be khah ho khah tse e gueh piann
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.32.wav,tshut gua thak tsheh e si
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.33.wav,tsit e tong oh e lau pe si bin i tai piau
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.34.wav,tiong tshiu tsueh si tsun
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.35.wav,u tsit tua tui pat lang sang le lai e gueh piann
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.36.wav,i kong in tshu li e lang long ma si tsiah kah e ui
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.37.wav,tse hoo gua siunn bue hiau
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.38.wav,gueh piann hiah ni ho tsiah thai tho e ui
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.39.wav,au lai
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.4.wav,kin ni e tiong tshiu tseh ia ke khi ah
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.40.wav,pai sin e hong siok guan tsai
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.41.wav,tshiann lang kheh e hong siok suah bo khi
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.42.wav,gueh piann e khuan sit u khah tse
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.43.wav,phin tsit ma u sing kip
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.44.wav,m koh suah tauh tauh a tsau tshut tsit e sin e hong siok
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.45.wav,tioh si tiong tshiu hang bah
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.46.wav,u tsit ni gua khui tshia tng lai
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.47.wav,ti eh eh e hang a loo
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.48.wav,u kui ke lang ti hang a pinn hang bah
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.49.wav,tshia sai kue ke kiam u ing ia
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.5.wav,gua sng si kue si be lah jit──bo hah si lah
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.50.wav,an ne hang bah si m si ke tsit bi
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.51.wav,ah hang a eh tsinn tsinn
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.52.wav,kam u sim tsing siunn gueh
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.53.wav,sit tsai si bo ue sing kiam bo tsing tiau
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.54.wav,hian si ke ke hoo hoo u tshia
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.55.wav,hang bah e soo tsai tio e sua khi khah hng khah khui khuah e soo tsai
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.56.wav,tsit e kong king tio bo khi ah
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.57.wav,m koh tiong tshiu hang bah sit tsai si siunn kue si kiann
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.58.wav,siunn gueh tsiah gueh piann suah tsiam tsiam bo khi
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.59.wav,iau koh u sio thuann pang tshut lai e khong khi u jiam suah lu lai lu giam tiong
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.6.wav,m koh tak ni long u tiong tshiu
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.60.wav,hong siok e kai pian
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.61.wav,m koh tsiah gueh piann siunn gueh e hong siok
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.62.wav,uann tso hang bah e hong siok
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.63.wav,tse kam si ho hong siok
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.64.wav,ho tit ka tsai
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.65.wav,kui ni tsing e tiong tshiu tseh hit kang
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.66.wav,gun e liam kua thuan u ki hue ti lim ka hue hng piau ian
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.67.wav,hue hng hong bin ng bang gun ian tshut kah tiong tshiu iu kuan e hi bun
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.68.wav,iunn siu khing lau su sui si kuat ting beh ian lu bong tsiann e koo su
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.69.wav,guan lai tsit e koo su si an ne khai si e
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.7.wav,tsit phinn tio ka sng tso si me ni e tau ko ho lah
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.70.wav,peh gueh tsap goo si tiong tshiu
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.71.wav,tshian kim sio tsia phau siu kiu
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.72.wav,siu kiu phau ti bong tsiann tshiu
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.73.wav,siong ia phah kuann m siu liu
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.74.wav,u tang si a lan ti tsiah hang bah i gua
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.75.wav,ma ai tsiah tsit kua bun hua e niu sit
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.8.wav,gun koo tsa e tiong tshiu
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-5.9.wav,kah gueh niu bo sann mih kuan he
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.0.wav,bun tsiong si
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.1.wav,tsng kue pong khang tio kau gi lan
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.10.wav,i e thau bue tiam si tui lam kang he thong kau soo o
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.11.wav,si gi lan kuan lai khi tua tai pak te khu ham tai uan se ping e kau thong tiong iau to loo
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.12.wav,gun thau tsit pai sai tshia kiann tsit tiau ko sok kong loo
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.13.wav,si king tsit e phoo thong si
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.14.wav,tui lam kang kau gi lan un tong kong hng
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.15.wav,tsing au tsha put to si goo tsap hun tsing
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.16.wav,tong lit am si tng lai lam kang
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.17.wav,kha tian ue ka gun bueh peh tsap hue e ma ma po ping an e si
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.18.wav,ma hoo i kiann tsit e
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.19.wav,tong lian tsit tiau ko sok kong loo e tang thong tshia
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.2.wav,tsok tsia li hong ling
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.20.wav,ai kam sia tsiann tse kok lai gua kang tsok jin uan e hi sing kah hong hian
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.21.wav,ian loo ti tsioh tiann a hok bu khu u khia pak gi ko sok kong loo kang ting sun tsit lin uan ki liam pi
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.22.wav,ti suat suann pong khang khau thau siann tsit ping u tsiunn ui sui ki liam pi
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.23.wav,tsit tsun ua lam kang lai oo sik tsi ku mia tsui tng kha tsia u kheh un hun si e loo suann leh tsau
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.24.wav,tsia e si e loo suann thau tsing
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.25.wav,long si tui tai pak inn suann a huat tshia
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.26.wav,king kue lam kang tshia thau tsuan un sai tsam lam kang tian lam kuan
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.27.wav,ti lam kang lian lok to tsiap formosa ko sok kong loo kok to sann ho
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.28.wav,lai kau lam kang he thong kau liu to tsiap tsit tiau kok to goo ho liau au
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.29.wav,an tshia phio loo suann
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.3.wav,tai uan bok tsing siong tng e pong khang si ti tsiunn ui sui ko sok kong loo pak gi ko sok kong loo
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.30.wav,ka lan tit tsiap tsai kau thau siann oo tsioh kang gi lan lo tong
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.31.wav,iah si lam hong o a
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.32.wav,tse kheh un kiann kok to goo ho
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.33.wav,khuann tshia thang gua e king ti
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.34.wav,ho thinn e si
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.35.wav,u tshing san lik sui na thinn peh hun khe kinn jin ke lai tsue phuann
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.36.wav,na tu tioh loh hoo thinn
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.37.wav,tio ho tshin tshiunn u lang the kiong bak tsui moo pit ue
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.38.wav,hoo lan lai him siong
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.39.wav,tshing tsho e te piau ko si
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.4.wav,kok to goo ho ting
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.40.wav,ma hoo lan tsai iann tsit tiau ko sok kong loo ting
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.41.wav,u oo thoo khe kio lam kang pong khang tsioh tiann a pong khang oo thoo pong khang phing suann ku mia pang suann pong khang
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.42.wav,tng khuann tioh tsiann tshiu ping pinn na hit e tshat phu na sik puann inn hing e thih kio e si
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.43.wav,kheh un tshia tioh sui sai jip lai suat suann pong khang
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.44.wav,ah~sim kuann thau ma e sui ka lan in kong
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.45.wav,tsng kue pong khang tio kau gi lan
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.5.wav,lai ong tai pak kau gi lan tsi kan e suat suann pong khang
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.6.wav,tsiau tng too lai khuann
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.7.wav,lan tsit e pong khang
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.8.wav,hian tshu si ma si a tsiu te lak se kai te kau tng e kong loo pong khang
./data/tatmoe_test/condenser/KH_KHF1001/condenser-KH_KHF1001_A001-6.9.wav,tsiunn ui sui ko sok kong loo ti ji khong khong liok ni tiong thong tshia
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-1.0.wav,soo ji
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-1.1.wav,gua e tshiu ki a si khong kiu lak khong tshit ngoo tshit sam pat su
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-1.10.wav,su sing tshit si ji tsap peh
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-1.11.wav,li tsap tu peh si ji tiam ngoo
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-1.2.wav,kin a jit si tsit pah khong peh ni tshit gueh tshe kau
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-1.3.wav,hak hau te tsi si tai lam tshi tang khu tai hak loo it ho
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-1.4.wav,gua e tshu sue tsit ko gueh si tshing sann pah khoo
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-1.5.wav,a bing e sin hun tsing ho be si e it it su ngoo pat ngoo su liok liok
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-1.6.wav,it kiu kiu kiu ni huat sing kiu ji it te tang
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-1.7.wav,pian ho khong khong sam ngoo kiu tshit ji su e kian po khah
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-1.8.wav,goo ka goo si tsap
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-1.9.wav,tshit kiam lak si it
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-2.0.wav,sing uah tui ue
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-2.1.wav,li se bin ai koh se gua ku
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-2.10.wav,gua na e long bo thiann tioh tsui siann tsiok ku ah neh
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-2.11.wav,beh ho ah beh ho ah li si sai leh kun siooh
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-2.12.wav,hooh gua si sio tan beh tshut mng kuann beh sing se sin khu se se leh
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-2.13.wav,gua ma ai lau si kan se tsng tann pan liooh
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-2.14.wav,bo li e bin si u gua tua thai su iau se hiah ku
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-2.15.wav,heh heh lang tu tsiah ti leh tshi e tsa be e tsui hun ko kah kham ha ko
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-2.16.wav,tsit ma beh loh tsng tong lian ma ai khah kang hu leh
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-2.17.wav,guan lai ooh siunn kong li e bin phue kam u tshiunn gu phue hiah tua tiunn
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-2.18.wav,guan lai si leh thiah tsong hong
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-2.19.wav,ho ah uann li ah
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-2.2.wav,gua tan beh se sin khu neh
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-2.3.wav,heh gua long tshuan ho ah li tsiah beh jip khi
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-2.4.wav,ho lah hoo gua sing se tsit e a bin
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-2.5.wav,a hue li ti lai te tshong siann li ho ah bue
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-2.6.wav,li leh pian soo ooh koh e tang tshiunn kua
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-2.7.wav,an tsuann pi kiat ooh
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-2.8.wav,bo lah liam mi to tshut lai ah
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-2.9.wav,li se bin ai koh se gua ku
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.0.wav,bun tsiong it
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.1.wav,iunn tho tau
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.10.wav,tshun tshiu ka tshuah loh lai
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.11.wav,siong kui poo ku
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.12.wav,m tsai si siann mih uann ko so
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.13.wav,gim ti tshiu te a kiann tng lai tshan thiann lai te
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.14.wav,thau ke kong tse si e sai tsu lai tsiah tshit tho e iunn tho tau
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.15.wav,kah tsin tsiann e kue tsi a iunn tho u lak liam e sin khu lai pi phing
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.16.wav,tsit khuan tau a tsiah si liam
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.17.wav,m tsiah u lang kong si si kak tau sit tau
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.18.wav,bian ak pui koh bue tioh thang
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.19.wav,gau tua koh tshau tsian
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.2.wav,tsok tsia na tshun sui
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.20.wav,huan hu gua ka ta lian e tsi theh tng khi tsing
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.21.wav,tang tseh kue bo gua ku
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.22.wav,gua ka tau ngeh lai te e tsi
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.23.wav,sui liap a khng jip khi huat tsai e phun a
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.24.wav,tsit le pai au tsing king long u tshut inn
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.25.wav,koh kue nng le pai au
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.26.wav,u sio khua thiu kuan e tau tsang kiong beh nng kha loh lai
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.27.wav,bo tshue soo tsai ka sua tsai be suah
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.28.wav,thau bue ke kiong tsap liap e tsi
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.29.wav,u uah e tsiah pueh tsang
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.3.wav,ku ni e kuann lang
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.30.wav,gua u tsham kho bang loo ting kuan e poo soo
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.31.wav,tshin tshai tshue u khah tsah ng e soo tsai tio ka tsai loh khi
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.32.wav,tsiau kong bo jit thau kng e soo tsai
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.33.wav,hue tshau tsha tshiu a si bo huat too senn thuann e
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.34.wav,gua ma tsai iann tsit e to li
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.35.wav,ho ka tsai iunn tho tau i ka ki e tshue sio keh piah e tshiu a lai suan tin
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.36.wav,khi khi ting kuan e tshiu ue thing hau lit thau kong lai tsio i
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.37.wav,lan lang tshit gueh e si tsun u khui hue kiat tau ngeh
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.38.wav,m koh long ia bue tua kau tsai tioh hua khi
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.39.wav,ua beh tshit ko gueh bo siu sing kah puann ngeh
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.4.wav,khi siu nia e tshan thiann tsiah png
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.40.wav,tsin tsiann si tsha khah ling tsau
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.41.wav,be ai koh khi tsim tsiok i e si uah
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.42.wav,tshut tsai i khi oo peh suan
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.43.wav,tiong tshiu tseh liau au
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.44.wav,u ban tioh tsap thong ngeh khah tua e iunn tho tau
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.45.wav,sim kuann lai thiong kah be koo tit
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.46.wav,jip lai tsau kha hiann tsui
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.47.wav,sah ho ka koo khi lai un suan jiong tau iu
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.48.wav,sang jip khi tshui khang tshi kiam tsiann
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.49.wav,na poo bak thau na khioh king
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.5.wav,than tshai ah bue tsiunn toh e si tsun
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.50.wav,kua kah thun bue loh khi
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.51.wav,suah kui puann tsong kiong tshia loh khi phun thang khi
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.52.wav,thiau kang koh khi ban khah se ngeh e tau a
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.53.wav,thiau kang king long bo tshiau kue tsap goo kong hun e
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.54.wav,kue thau tng e tio ka phah tshut khi lang gua
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.55.wav,kang khuan tshiat hoo tsit te tsit te phiann loh khi tiann te iong sah e
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.56.wav,tsha put to nng hun tsing tio ka hoo khi lai puann a ting
./data/tatmoe_test/condenser/KH_KHF1002/condenser-KH_KHF1002_A001-3.57.wav,un suan jiong tau iu tsun tso si siu a tsiah
