index,wav_path,ground_truth,emotion,prediction,lev_distance
173,./data/wav_gen/wav/000173_indextts_neutral.wav,khau long khau be tiam,neutral,khau long khau be tiam,0
174,./data/wav_gen/wav/000174_indextts_happy.wav,in ui tshu lai khuan king bo gua ho,happy,in ui tshu lai khuan kinn boo uah ho,4
175,./data/wav_gen/wav/000175_indextts_fearful.wav,tsok tsia tiunn jit tong,fearful,tsuap tsia tiunn tsit tong,5
176,./data/wav_gen/wav/000176_indextts_neutral.wav,hit si tsun a ma koh u teh tso tsu guan hue siu,neutral,hi si tsun a ma koo u leh tsoo tsu uan hue siu,5
177,./data/wav_gen/wav/000177_indextts_neutral.wav,ke kiam khioh tsit kua sok ka kuan a phainn tang ku siah phoo a tsua lai be,neutral,ke kiam khio tsit kua sok ka kuan a，phai tang ku sia，phoo a tsuah lai be,7
178,./data/wav_gen/wav/000178_indextts_happy.wav,thang ke kiam poo thiap tshu lai e khai siau,happy,thang ke kiam poo thiap tshu lai e khai siau,0
179,./data/wav_gen/wav/000179_indextts_disgusted.wav,u tsit pai a ma tshut khi khioh mih kiann e si,disgusted,u tsit pai，a ma tshut khi khio mih kiann e si,2
180,./data/wav_gen/wav/000180_indextts_surprised.wav,gua ti tshu lai it tit khau,surprised,gua ti tshu lai it tit khau,0
181,./data/wav_gen/wav/000181_indextts_sad.wav,khau kah siunn tshut lat,sad,thau ka siu tshut lat,4
182,./data/wav_gen/wav/000182_indextts_neutral.wav,suah lai tui tiong,neutral,sua lai tui tiong,1
183,./data/wav_gen/wav/000183_indextts_angry.wav,a ma tng lai e si khuann gua bin sik huan tshinn,angry,a ma tng lai e si，khuann gua bin sik khuann tshi,5
184,./data/wav_gen/wav/000184_indextts_angry.wav,kuann kin tsiong gua sang khi penn inn,angry,gua kin tsiong ua sang khi penn i,6
185,./data/wav_gen/wav/000185_indextts_surprised.wav,i sing kong na koh ban tit puann tiam tsing,surprised,i sin kong，na koo ban ti puann tiam tsing,4
186,./data/wav_gen/wav/000186_indextts_neutral.wav,kok ui phing phuann lau su kok ui suan tshiu tak ke ho,neutral,koo ui phin phua lau su koo ui suan tshiu tak ke ho,5
187,./data/wav_gen/wav/000187_indextts_surprised.wav,tng a ngeh oo khi,surprised,tng a nge，oo khi,2
188,./data/wav_gen/wav/000188_indextts_angry.wav,tsit e gin a toh bo kiu ah,angry,tsit e gin a tioh boo kiu a,3
189,./data/wav_gen/wav/000189_indextts_happy.wav,a ma kong kau tsia bak sai lin lin go,happy,a ma kong kau tsia bak sai lin lin lin goo,5
190,./data/wav_gen/wav/000190_indextts_surprised.wav,tshin tshiunn teh tsik kuai i bo ka tsiau koo ho se e khuan,surprised,tshin tshiunn leh tsit kua e i bo ka tsiau koo hoo se e khuan,5
191,./data/wav_gen/wav/000191_indextts_disgusted.wav,gua toh kuann kin an ui a ma kong,disgusted,gua to kua kin ang tui a ma kong,5
192,./data/wav_gen/wav/000192_indextts_neutral.wav,si gua siunn ai khau,neutral,tshiu a siunn ai kau,6
193,./data/wav_gen/wav/000193_indextts_neutral.wav,gua e sinn mia si a ma ka gua kiu tng lai e,neutral,gua e sinn mia si a ma，kau a kiu tng lai,6
194,./data/wav_gen/wav/000194_indextts_fearful.wav,a ma li si gua siong ai e lang,fearful,a ma，li si gua siong ai e lang,1
195,./data/wav_gen/wav/000195_indextts_disgusted.wav,a ma koh bat ka gua kong,disgusted,a ma koh bat ka gua kong,0
196,./data/wav_gen/wav/000196_indextts_happy.wav,gua se han e si phue hu bo ho,happy,gua se han e si，phue hu bo ho,1
197,./data/wav_gen/wav/000197_indextts_disgusted.wav,kin a lit gua beh kong e te bok si gua siong ai e lang,disgusted,kin a li gua beh kong e te boo si，gua siong ai lang,5
198,./data/wav_gen/wav/000198_indextts_fearful.wav,tsin gau senn thau huat bue,fearful,tsin kau se thau huah bue,4
199,./data/wav_gen/wav/000199_indextts_happy.wav,khah tsa tshu lai bang tsiann kau,happy,khah tsa tshu lai bang tsiann kau,0
200,./data/wav_gen/wav/000200_indextts_surprised.wav,tiann tiann khi hoo bang a ting kah kui thau kui bin,surprised,tiah tiann khi hoo bang a ting ka kui thau kui bin,3
201,./data/wav_gen/wav/000201_indextts_happy.wav,tsit phok tsit phok ang ki ki,happy,tsit phok tsit phok ang ki ki,0
202,./data/wav_gen/wav/000202_indextts_happy.wav,in ui tsin tsiunn toh it tit khi ka liau,happy,in ui tsing tsiunn to i ti khi ka liau,4
203,./data/wav_gen/wav/000203_indextts_neutral.wav,jiau kah huat hong koh puh lang,neutral,niau kah hua hong koo pu lang,4
204,./data/wav_gen/wav/000204_indextts_neutral.wav,kui liap thau long si liap a,neutral,kui liap thau long si liap a,0
205,./data/wav_gen/wav/000205_indextts_happy.wav,tshiunn tshau thau kang khuan,happy,tshiunn thau thau kang huan,2
206,./data/wav_gen/wav/000206_indextts_disgusted.wav,a ma khuainnh tioh tsiann m kam,disgusted,a ma khuai tioh tsia m kam,5
207,./data/wav_gen/wav/000207_indextts_surprised.wav,toh tsau khi tiong ioh tiam kap tsin tsu hun tng lai hoo gua tsiah koh hoo gua buah,surprised,to tsau khi tiong gio tiang ka tsin tsu hun tng lai hoo gua tsia，koh hoo gua buah,8
208,./data/wav_gen/wav/000208_indextts_fearful.wav,tsu ngoo u ki ti kau tann,fearful,tsu ngoo u ki ti kau ta,2
209,./data/wav_gen/wav/000209_indextts_surprised.wav,gua ti leh siunn tsin tsu hun it ting si kui som som,surprised,gua ti leh siunn，tsin tsu hun it ting si kui som som,1
210,./data/wav_gen/wav/000210_indextts_surprised.wav,a ma tioh ai khioh gua tse ki 寶特瓶 tsiah u thang be tsin tsu hun,surprised,a ma tioh ai khio gua tse ki，toh phing tiah，tsiah u thang be tsin tsu hun,15
211,./data/wav_gen/wav/000211_indextts_disgusted.wav,siunn kau tsia,disgusted,siunn kau tsia,0
212,./data/wav_gen/wav/000212_indextts_surprised.wav,gua kam siu tioh a ma si se kan siong ai gua e lang,surprised,gua kam siu tioh a ma si se kan siong ai gua e lang,0
213,./data/wav_gen/wav/000213_indextts_neutral.wav,gua tsit ma teh thak kok sio,neutral,gua tsit ma leh tha koo siooh,5
214,./data/wav_gen/wav/000214_indextts_surprised.wav,tak kang ke be thi kau be pui e si,surprised,tak kang ke be ti kau be pui e si,1
215,./data/wav_gen/wav/000215_indextts_disgusted.wav,a ma toh e khi lai tsu tsa tng hoo gua tsiah,disgusted,a ma to e khi lai tsu tsa tng hoo a tsiah,3
216,./data/wav_gen/wav/000216_indextts_surprised.wav,a ma e kun mue tsian nng,surprised,a ma e kun mue，tsian nng,1
217,./data/wav_gen/wav/000217_indextts_angry.wav,koh tsha tsit hang tshenn tshai hoo gua phue,angry,koo tsha tsit hang tshe tshai hoo gua phue,3
218,./data/wav_gen/wav/000218_indextts_fearful.wav,a ma kong ka ti tsu e tsong pi gua khau be e khah ho,fearful,a ma kong ka ti tsu e，tsong pi ua khang be e khah ho,4
219,./data/wav_gen/wav/000219_indextts_neutral.wav,gua m bat khuann kue gun ma mah,neutral,gua m bah khuann kue un ma mah,2
220,./data/wav_gen/wav/000220_indextts_sad.wav,tsiah tioh ma khah an sim,sad,tsiah tioh ma khah an sin,1
221,./data/wav_gen/wav/000221_indextts_sad.wav,tsit ma tian si koh it tit po hit lo 塑化劑,sad,tsit ma tian si koh it ti po hit lo su huah tsiann,15
222,./data/wav_gen/wav/000222_indextts_fearful.wav,na tsiah siunn tse tui sin the tsiann bai,fearful,na tsiah siunn tse tui sin the tsiah bai,2
223,./data/wav_gen/wav/000223_indextts_neutral.wav,li gin a lang tu beh tua,neutral,li gin a lang tu beh tua,0
224,./data/wav_gen/wav/000224_indextts_happy.wav,sin the ai koo hoo kiann,happy,sin the ai koo hoo kiann,0
225,./data/wav_gen/wav/000225_indextts_happy.wav,au pai tsiah u thang kian lip tsit e khuai lok e ka ting,happy,au pai tsia u thang kian li tsit e khuai lok e ka ting,2
226,./data/wav_gen/wav/000226_indextts_happy.wav,sui lian hian tsu si gua iau koh se han,happy,sui lian hian tsu si gua iau koh se han,0
227,./data/wav_gen/wav/000227_indextts_disgusted.wav,m koh a ma tui gua e kuan sim kah thiann ai,disgusted,m koh a ma tui ua e kuan sim kah thiann ai,1
228,./data/wav_gen/wav/000228_indextts_surprised.wav,gua e ing uan ki tiam sim lai,surprised,gua e ing uan ki tiam sim lai,0
229,./data/wav_gen/wav/000229_indextts_happy.wav,tsit ma gua tioh ai ho ho iu hau a ma,happy,tsit ma gua tioh ai ho ho iu hau a ma,0
230,./data/wav_gen/wav/000230_indextts_happy.wav,pa pah ui tioh kui ke hue e sing uah,happy,pa pah ui tioh kui ke hue e sin uah,1
231,./data/wav_gen/wav/000231_indextts_happy.wav,tan gua tua han,happy,tan gua tua hat,1
232,./data/wav_gen/wav/000232_indextts_disgusted.wav,gua beh po tap a ma iong iok gua e un tsing,disgusted,gua beh po tap a ma iong giok gua e un tsing,1
233,./data/wav_gen/wav/000233_indextts_surprised.wav,koh tsiong tsit hun un tsing ka thuan loh khi,surprised,koo tsiong tsit hun un tsing ka thuan noh khi,2
234,./data/wav_gen/wav/000234_indextts_angry.wav,tsue au gua beh kong,angry,tsue iau gua beh kong,1
235,./data/wav_gen/wav/000235_indextts_surprised.wav,a ma 妳si gua ing uan ing uan siong ai e lang,surprised,a ma，si ua in uan in uan tsiong ai e lang,6
236,./data/wav_gen/wav/000236_indextts_disgusted.wav,gua e ian kang tioh kong kah tsia,disgusted,gua e ian kang tioh kong kah tsia,0
237,./data/wav_gen/wav/000237_indextts_angry.wav,kam sia koh ui,angry,kam sia koo ui,1
238,./data/wav_gen/wav/000238_indextts_sad.wav,thau lit ti gua khau pun pho tsau tsong,sad,thau li ti，gua khau pun pho tsau tsong,2
239,./data/wav_gen/wav/000239_indextts_neutral.wav,u tang si kui na kang tsiah u thang tng lai tsit pai,neutral,u tang si kui na kang tsiah u thang tng lai tsit pai,0
240,./data/wav_gen/wav/000240_indextts_angry.wav,tshio si hong guan hit e tann sai e,angry,tshioo si hong uan hit e tah sai e,4
241,./data/wav_gen/wav/000241_indextts_angry.wav,tsing tsoh tsin tsio teh iong hua hak pui liau,angry,tsin tsoo tsin tsiooh leh iong huah hok pui liau,7
242,./data/wav_gen/wav/000242_indextts_sad.wav,long tsok but ai iong tioh e pui,sad,long tsok but ai iong tioh e pui,0
243,./data/wav_gen/wav/000243_indextts_happy.wav,long ma ka ti tse tso sing san e,happy,long ma ka ti tse tso sin san e,1
244,./data/wav_gen/wav/000244_indextts_angry.wav,tshiunn kong ke sai pui ti sai pui kah lang ka ti pang tshut lai e tua pui,angry,tshiu kong ke sai pui，ti sai pui，kah lang ka ti pang tshut lai e tua pui,4
245,./data/wav_gen/wav/000245_indextts_disgusted.wav,iah si iong tiu tshau pun so khi au tso pui,disgusted,ia sit iong tiu thau，pun so khi au tso pui,4
246,./data/wav_gen/wav/000246_indextts_happy.wav,koh tsit tsiong toh si tua ti ke a lai e lang,happy,kok tsit tsiong to si tua ti ke a la e lang,3
247,./data/wav_gen/wav/000247_indextts_sad.wav,ui hia e pang tshut lai e mih kiann ka ti bo loo iong,sad,ui hiah e pang tshut lai mih kiann ka ti bo loo iong,3
248,./data/wav_gen/wav/000248_indextts_angry.wav,tioh e u tsit kua tsoh sit lang lai in beh ai in e tua pui,angry,tioh gueh u tsit kua tsau sit lang lai in beh ai in e tua pui,5
249,./data/wav_gen/wav/000249_indextts_disgusted.wav,sui lian in tse bian hu tsinn,disgusted,sui lian in tse bian hu tsinn,0
250,./data/wav_gen/wav/000250_indextts_surprised.wav,m koh kue ni kue tseh iau si ai sang tsit e a le but,surprised,m koh kue ni kui tsiat，iau si ai sang tsit le a li but,7
251,./data/wav_gen/wav/000251_indextts_surprised.wav,tsok tsia kang ting tshiu,surprised,soo tsiah，kang ting tshiu,4
252,./data/wav_gen/wav/000252_indextts_neutral.wav,na bo gua ka iah leh,neutral,na boo ua ka iah leh,2
253,./data/wav_gen/wav/000253_indextts_neutral.wav,me ni toh hoo pat lang in khi,neutral,me ni to hoo pat lang in khi,1
254,./data/wav_gen/wav/000254_indextts_surprised.wav,u tsit e be ke e sing li lang,surprised,u tsit e be ke e sin li lang,1
255,./data/wav_gen/wav/000255_indextts_angry.wav,tak kang toh e tann tioh i hit tann ke,angry,tak kang too e tann tioh i hit tann kue,2
256,./data/wav_gen/wav/000256_indextts_angry.wav,ti tak si ke e tsng a thau tsit e tsit e khi kio be,angry,ti tah si ke e tsng a thau tsit le tsit le khi kio be,3
257,./data/wav_gen/wav/000257_indextts_disgusted.wav,na kau tiong tau i toh e khi tsng gua e tua tshiu kha,disgusted,na kau tiong tau i to e khi tsng gua e tua tshiu kha,1
258,./data/wav_gen/wav/000258_indextts_fearful.wav,tsiah png kann hioh tau,fearful,tsiah png ka hioh tau,2
259,./data/wav_gen/wav/000259_indextts_neutral.wav,tsit kua na ti i tann khi be e si hu bo tioh e,neutral,tsi kua na ti i tann khi me e si hu boo tioh e,3
260,./data/wav_gen/wav/000260_indextts_fearful.wav,long tsai iann ti tiong tau i hioh khun e si,fearful,long tsai iann ti tiong tau i hioh khun e si,0
261,./data/wav_gen/wav/000261_indextts_sad.wav,lai tsia ka kau kuan,sad,lai tsia ka kau kuan,0
262,./data/wav_gen/wav/000262_indextts_fearful.wav,tsin tsa i tsing,fearful,tsin tsa i tsin,1
263,./data/wav_gen/wav/000263_indextts_disgusted.wav,be ke si u phiat poo e,disgusted,be ke si u phiat poo e,0
264,./data/wav_gen/wav/000264_indextts_disgusted.wav,ai sing iong tsing thau a ka tsam tsit sut a lai tshui nih tam khuann u kam phinn khuann u phang bo,disgusted,ai sing iong tsing thau a ka tsam tsit sut a lai tshui ni，tam khuann u kam phinn khuann u phang boo,3
265,./data/wav_gen/wav/000265_indextts_happy.wav,in ui na si kui tann an ne phinn,happy,in ui na si kui tah an ne phinn,2
266,./data/wav_gen/wav/000266_indextts_surprised.wav,khi bi siunn tang,surprised,khi bi sin tang,2
267,./data/wav_gen/wav/000267_indextts_disgusted.wav,tshau tsho phih pha,disgusted,tshau tsho phih pha,0
268,./data/wav_gen/wav/000268_indextts_fearful.wav,gua9 bai bi leh,fearful,gua bai bi i leh,3
269,./data/wav_gen/wav/000269_indextts_angry.wav,tsin tu ho u tsit kang tsit e be ke e hioh khun bo lai be,angry,tsin tu hau，u tsit kang tsit e be hiau khun bo lai be,10
270,./data/wav_gen/wav/000270_indextts_sad.wav,ma hiah tu tshian,sad,ma hia tu tshin,2
271,./data/wav_gen/wav/000271_indextts_fearful.wav,u tsit e tua hong guan e tsoh sit lang,fearful,u tsit e tua hong uan e tso sit lang,2
272,./data/wav_gen/wav/000272_indextts_disgusted.wav,khi siu tua pui tng lai kau puann loo,disgusted,khi siu tua pui tng lai kau puann loo,0
273,./data/wav_gen/wav/000273_indextts_fearful.wav,lan tai uan iau si long giap sia hue,fearful,lan tai uan ia si long giap sia hue,1
274,./data/wav_gen/wav/000274_indextts_neutral.wav,pak too bo song khuai,neutral,pah too bo song khuai,1
275,./data/wav_gen/wav/000275_indextts_happy.wav,toh tsit tann tua pui khng tiam tshiu a kha,happy,too tsit tann tua pui khng tiam tshiu a kha,1
276,./data/wav_gen/wav/000276_indextts_angry.wav,siunn kong tua pui bo lang e thau tsiah tioh lah,angry,siu gong tua puin boo lang e thau tsiah tioh lah,5
277,./data/wav_gen/wav/000277_indextts_neutral.wav,ka ti kin khi tshau poo a lai tshue soo tsai siau thau,neutral,ka ti kin khi tshau poo a lai，phue soo tsai siau thau,3
278,./data/wav_gen/wav/000278_indextts_neutral.wav,hiah tu ho,neutral,kia tu hoo,3
279,./data/wav_gen/wav/000279_indextts_disgusted.wav,tsit e tua tshiu kha,disgusted,tsit e tua tshiu kha,0
280,./data/wav_gen/wav/000280_indextts_disgusted.wav,toh si hit e be ke e tiann tiann hioh tau e soo tsai,disgusted,to si hit e be ke e，tiann tiann hio tauh e soo tsai,4
281,./data/wav_gen/wav/000281_indextts_happy.wav,si kan ia tu ho tiong tau si,happy,si kan ia tu ho tiong tau si,0
282,./data/wav_gen/wav/000282_indextts_happy.wav,he tua pui e sik tsui kah ke si sio ua sio ua,happy,he tua pui e sik tsui，ka ke si sio o a sio o,6
283,./data/wav_gen/wav/000283_indextts_sad.wav,long si oo oo koh tua sio khua ang huann ang huann,sad,long si oo oo，ko tua sio khua ang huah ang huah,6
284,./data/wav_gen/wav/000284_indextts_happy.wav,soo iong soo tsiah e mih kiann,happy,soo iong soo tsia e mih kiann,1
285,./data/wav_gen/wav/000285_indextts_fearful.wav,khi bi ma si tshau tsho a tshau tsho,fearful,hi bi ma si tshau tsho a tshau tsho,1
286,./data/wav_gen/wav/000286_indextts_neutral.wav,na bo tsim tsiok khuann un un a phinn,neutral,na boo tsim tsiok khuann，un un a phinn,2
287,./data/wav_gen/wav/000287_indextts_fearful.wav,si hun bo siann e tshut lai,fearful,si hun bo sia e tshut lai,2
288,./data/wav_gen/wav/000288_indextts_happy.wav,hiah tu ho,happy,hia tu ho,1
289,./data/wav_gen/wav/000289_indextts_happy.wav,ke e sing li tik piat ka iah,happy,ke e sin li tik piat kah iah,2
290,./data/wav_gen/wav/000290_indextts_surprised.wav,be ke e bo lai be,surprised,be ke bo lai be,2
291,./data/wav_gen/wav/000291_indextts_surprised.wav,tak ke suah kio si lang kue be bo tioh,surprised,tak ke suah kio si lang kue be boo tioh,1
292,./data/wav_gen/wav/000292_indextts_angry.wav,tse tse lang tioh lai tua tshiu kha beh ka kau kuan,angry,tse tse lang tioh lai tua tshiu kha beh ka kau kuan,0
293,./data/wav_gen/wav/000293_indextts_sad.wav,lai beh be ke e si si suann suann,sad,lai be be ke e si si suann suann,1
294,./data/wav_gen/wav/000294_indextts_disgusted.wav,tsit e tsit e lai,disgusted,tsit le tsit le lai,2
295,./data/wav_gen/wav/000295_indextts_fearful.wav,tai poo hun long si ka ti sing san e,fearful,tai poo hun long si ka ti sin san e,1
296,./data/wav_gen/wav/000296_indextts_neutral.wav,hia e lang kau ui tsit khuann,neutral,hia e lang kah ui tsit khuann,1
297,./data/wav_gen/wav/000297_indextts_neutral.wav,bo khuainnh be ke e,neutral,bo khuainn be ke e,1
298,./data/wav_gen/wav/000298_indextts_fearful.wav,kan na tsit tann ke khng ti tshiu a kha,fearful,ka na tsit tah ke khng ti tshiu a kha,3
299,./data/wav_gen/wav/000299_indextts_happy.wav,sui e tioh kah i ong kang khuan,happy,sui e tioh ka i ong kang huan,2
300,./data/wav_gen/wav/000300_indextts_disgusted.wav,iong tsing thau a ka tsam tsit sut a lai tshui nih tam khuann mai,disgusted,iong tsing thau a ka tsam tsit su a lai tshui ni tam khuann mai,2
301,./data/wav_gen/wav/000301_indextts_fearful.wav,tam suah na io thau na li khui,fearful,tam suah na io thau na ti khui,1
302,./data/wav_gen/wav/000302_indextts_sad.wav,tsit e si tsun,sad,tsit e si tsun,0
303,./data/wav_gen/wav/000303_indextts_surprised.wav,hit e siu tua pui e tsoh sit lang,surprised,he leh siu tua pui e tsoo sit lang,5
304,./data/wav_gen/wav/000304_indextts_sad.wav,pang ho na lang khoo na kiann tshut lai,sad,pang ho na lang khoo，na kiann tshut lai,1
305,./data/wav_gen/wav/000305_indextts_fearful.wav,khuann tioh hia e lang,fearful,huah tioh hia e lang,3
306,./data/wav_gen/wav/000306_indextts_fearful.wav,han tit khi ke a iah si tshi a be tang be sai,fearful,han ti khi ke a ia si tshi a pe tang be sai,3
307,./data/wav_gen/wav/000307_indextts_surprised.wav,tsit e tsit e teh tsam i hit tann tua pui,surprised,tsi le tsit le te tsam i，thit tah tua pui,8
308,./data/wav_gen/wav/000308_indextts_happy.wav,i kam kak honn ki koh ho tshio,happy,i kang kah honn ki koh hoo tshio,4
309,./data/wav_gen/wav/000309_indextts_surprised.wav,bo phah tshenn kiann in,surprised,bo phah tshe kiann in,2
310,./data/wav_gen/wav/000310_indextts_neutral.wav,tiam tiam a bih ti tshau poo a lai khuann,neutral,tiam tiam a bi ti，thau poo a lai khuann,3
311,./data/wav_gen/wav/000311_indextts_disgusted.wav,lian sua kui na tsap e long lai tsuinn tua pui,disgusted,lian sua kut la tsap e long lai tsuinn tua bui,3
312,./data/wav_gen/wav/000312_indextts_disgusted.wav,i na khuann na ho tshio,disgusted,i na khuah na hoo tshio,3
313,./data/wav_gen/wav/000313_indextts_fearful.wav,koh m kann tshio tshut siann,fearful,koh un kah tshio tshut siann,4
314,./data/wav_gen/wav/000314_indextts_fearful.wav,tsit e sit tsu i,fearful,tsit e sit tsu i,0
